Time,Temperature,Humidity,Air Quality,Light,Loudness
2021-06-16 07:30:36,23.97,65.06,75,627,127
2021-06-16 07:30:46,23.94,65,75,627,172
2021-06-16 07:30:56,24.06,64.94,75,629,137
2021-06-16 07:31:06,24.12,64.88,75,628,147
2021-06-16 07:31:16,24.16,64.62,75,628,163
2021-06-16 07:31:26,24.19,64.56,75,628,139
2021-06-16 07:31:36,24.22,64.44,75,629,174
2021-06-16 07:31:46,24.28,64.38,75,627,135
2021-06-16 07:31:56,24.34,64.25,75,628,144
2021-06-16 07:32:06,24.38,64.19,75,629,161
2021-06-16 07:32:16,24.34,64,75,629,149
2021-06-16 07:32:26,24.25,64.12,75,628,131
2021-06-16 07:32:36,24.22,64.06,75,629,157
2021-06-16 07:32:46,24.28,64.19,75,627,184
2021-06-16 07:32:56,24.28,64.19,75,628,155
2021-06-16 07:33:06,24.28,64.12,75,627,162
2021-06-16 07:33:16,24.22,64.12,75,629,112
2021-06-16 07:33:26,24.16,64.19,75,629,126
2021-06-16 07:33:36,24.03,64.38,75,629,142
2021-06-16 07:33:46,23.97,64.62,75,629,134
2021-06-16 07:33:56,23.94,64.75,75,628,152
2021-06-16 07:34:06,23.97,64.88,75,627,137
2021-06-16 07:34:16,23.84,65,75,627,144
2021-06-16 07:34:26,23.91,65.06,75,627,164
2021-06-16 07:34:36,24,65,75,627,145
2021-06-16 07:34:46,23.94,64.94,75,628,142
2021-06-16 07:34:56,23.94,64.94,75,627,127
2021-06-16 07:35:06,23.94,64.94,75,627,130
2021-06-16 07:35:16,23.94,64.94,75,629,163
2021-06-16 07:35:26,23.94,64.88,75,629,182
2021-06-16 07:35:36,24,64.88,75,627,116
2021-06-16 07:35:46,24,64.62,75,627,140
2021-06-16 07:35:56,24.03,64.56,75,627,163
2021-06-16 07:36:06,24.09,64.31,75,627,148
2021-06-16 07:36:16,24.03,64.38,75,627,136
2021-06-16 07:36:26,24.03,64.5,75,627,155
2021-06-16 07:36:36,24,64.44,75,627,184
2021-06-16 07:36:46,24.03,64.38,75,627,152
2021-06-16 07:36:56,24.06,64.44,75,627,132
2021-06-16 07:37:06,24.12,64.38,75,627,137
2021-06-16 07:37:16,24.12,64.31,75,627,158
2021-06-16 07:37:26,23.97,64.31,75,629,146
2021-06-16 07:37:36,24,64.31,75,629,141
2021-06-16 07:37:46,24.06,64.38,75,627,136
2021-06-16 07:37:56,23.97,64.44,75,628,182
2021-06-16 07:38:06,23.84,64.5,75,627,137
2021-06-16 07:38:16,23.69,64.81,75,627,154
2021-06-16 07:38:26,23.66,65.06,75,628,154
2021-06-16 07:38:36,23.69,65.19,75,629,152
2021-06-16 07:38:46,23.56,65.25,75,627,138
2021-06-16 07:38:56,23.56,65.44,75,628,148
2021-06-16 07:39:06,23.59,65.56,75,627,175
2021-06-16 07:39:16,23.66,65.62,75,627,138
2021-06-16 07:39:26,23.69,65.44,75,628,161
2021-06-16 07:39:36,23.69,65.44,75,627,133
2021-06-16 07:39:46,23.66,65.56,75,627,168
2021-06-16 07:39:56,23.66,65.5,75,626,134
2021-06-16 07:40:06,23.66,65.44,75,629,136
2021-06-16 07:40:16,23.72,65.38,75,627,175
2021-06-16 07:40:26,23.75,65.25,75,626,166
2021-06-16 07:40:36,23.84,65.19,75,627,176
2021-06-16 07:40:46,23.97,65,75,629,157
2021-06-16 07:40:56,23.97,64.75,75,628,149
2021-06-16 07:41:06,23.88,64.75,75,628,155
2021-06-16 07:41:16,23.81,64.81,75,627,166
2021-06-16 07:41:26,23.72,64.94,75,628,114
2021-06-16 07:41:36,23.69,65,75,628,140
2021-06-16 07:41:46,23.59,65.12,75,629,194
2021-06-16 07:41:56,23.47,65.25,75,627,150
2021-06-16 07:42:06,23.41,65.5,75,627,146
2021-06-16 07:42:16,23.44,65.69,75,627,132
2021-06-16 07:42:26,23.44,65.81,75,627,171
2021-06-16 07:42:36,23.44,65.81,75,629,161
2021-06-16 07:42:46,23.44,65.81,75,627,167
2021-06-16 07:42:56,23.5,65.81,75,627,133
2021-06-16 07:43:06,23.56,65.75,75,629,131
2021-06-16 07:43:16,23.66,65.62,75,627,187
2021-06-16 07:43:26,23.62,65.38,75,627,137
2021-06-16 07:43:36,23.56,65.44,75,629,152
2021-06-16 07:43:46,23.56,65.5,75,628,122
2021-06-16 07:43:56,23.59,65.56,75,628,133
2021-06-16 07:44:06,23.62,65.56,75,629,136
2021-06-16 07:44:16,23.72,65.31,75,627,143
2021-06-16 07:44:26,23.81,65.25,75,629,154
2021-06-16 07:44:36,23.72,65.06,75,627,142
2021-06-16 07:44:46,23.62,65.19,75,627,137
2021-06-16 07:44:56,23.56,65.19,75,627,114
2021-06-16 07:45:06,23.53,65.31,75,627,104
2021-06-16 07:45:16,23.44,65.5,75,627,150
2021-06-16 07:45:26,23.28,65.69,75,627,152
2021-06-16 07:45:36,23.16,65.88,75,626,143
2021-06-16 07:45:46,23.12,66.19,75,627,197
2021-06-16 07:45:56,23.19,66.38,75,627,150
2021-06-16 07:46:06,23.16,66.25,75,627,154
2021-06-16 07:46:16,23.16,66.44,75,628,130
2021-06-16 07:46:26,23.16,66.44,75,629,144
2021-06-16 07:46:36,23.12,66.56,75,627,156
2021-06-16 07:46:46,23.12,66.56,75,628,203
2021-06-16 07:46:56,23.03,66.62,75,627,160
2021-06-16 07:47:06,22.97,66.75,75,627,143
2021-06-16 07:47:16,22.97,66.81,75,627,139
2021-06-16 07:47:26,22.88,66.88,75,627,154
2021-06-16 07:47:36,22.84,66.94,75,626,154
2021-06-16 07:47:46,22.84,67.19,75,628,116
2021-06-16 07:47:56,22.81,67.19,75,628,163
2021-06-16 07:48:06,22.75,67.31,75,627,153
2021-06-16 07:48:16,22.78,67.44,75,627,127
2021-06-16 07:48:26,22.78,67.38,75,626,127
2021-06-16 07:48:36,22.91,67.38,75,628,150
2021-06-16 07:48:46,22.91,67.31,75,626,151
2021-06-16 07:48:56,22.91,67.25,75,627,146
2021-06-16 07:49:06,22.97,67.19,75,626,141
2021-06-16 07:49:16,22.97,67.12,75,627,112
2021-06-16 07:49:26,22.94,67,75,626,108
2021-06-16 07:49:36,22.88,67.06,75,626,150
2021-06-16 07:49:46,22.84,67.19,75,626,158
2021-06-16 07:49:56,22.88,67.25,75,628,127
2021-06-16 07:50:06,22.94,67.25,75,626,113
2021-06-16 07:50:16,22.84,67.19,75,626,189
2021-06-16 07:50:26,22.81,67.25,75,626,136
2021-06-16 07:50:36,22.84,67.19,75,627,127
2021-06-16 07:50:46,22.97,67.25,75,627,125
2021-06-16 07:50:56,22.94,67.06,75,628,133
2021-06-16 07:51:06,22.97,67.06,75,626,136
2021-06-16 07:51:16,23.03,66.94,75,626,160
2021-06-16 07:51:26,23.09,66.88,75,627,152
2021-06-16 07:51:36,23.12,66.69,75,626,147
2021-06-16 07:51:46,23.16,66.5,75,628,132
2021-06-16 07:51:56,23.16,66.5,75,628,155
2021-06-16 07:52:06,23.25,66.38,75,627,146
2021-06-16 07:52:16,23.25,66.25,75,626,178
2021-06-16 07:52:26,23.34,66.19,75,627,134
2021-06-16 07:52:36,23.47,65.94,75,627,152
2021-06-16 07:52:46,23.53,65.69,75,627,135
2021-06-16 07:52:56,23.56,65.62,75,626,160
2021-06-16 07:53:06,23.59,65.44,75,626,136
2021-06-16 07:53:16,23.66,65.25,75,627,154
2021-06-16 07:53:26,23.72,65.12,75,626,196
2021-06-16 07:53:36,23.81,64.94,75,626,157
2021-06-16 07:53:46,23.91,64.88,75,629,130
2021-06-16 07:53:56,23.94,64.69,75,627,156
2021-06-16 07:54:06,23.94,64.44,75,627,103
2021-06-16 07:54:16,24.06,64.44,75,627,150
2021-06-16 07:54:26,24.16,64.19,75,627,160
2021-06-16 07:54:36,24.16,64,75,627,120
2021-06-16 07:54:46,24.22,63.88,75,627,152
2021-06-16 07:54:56,24.28,63.75,75,626,149
2021-06-16 07:55:06,24.19,63.62,75,629,180
2021-06-16 07:55:16,24.06,63.75,75,627,146
2021-06-16 07:55:26,24.09,63.81,75,627,121
2021-06-16 07:55:36,24.09,63.81,75,626,137
2021-06-16 07:55:46,24.16,63.81,75,627,153
2021-06-16 07:55:56,24.22,63.75,75,629,153
2021-06-16 07:56:06,24.22,63.62,75,628,155
2021-06-16 07:56:16,24.03,63.62,75,629,216
2021-06-16 07:56:26,23.94,63.81,75,627,145
2021-06-16 07:56:36,23.94,63.94,75,626,119
2021-06-16 07:56:46,23.97,64,75,627,195
2021-06-16 07:56:56,24,64.12,75,627,163
2021-06-16 07:57:06,24.03,64,75,627,131
2021-06-16 07:57:16,24.12,63.88,75,627,153
2021-06-16 07:57:26,24.19,63.81,75,627,140
2021-06-16 07:57:36,24.25,63.69,75,627,159
2021-06-16 07:57:46,24.25,63.44,75,627,165
2021-06-16 07:57:56,24.28,63.44,75,627,156
2021-06-16 07:58:06,24.25,63.44,75,629,171
2021-06-16 07:58:16,24.16,63.44,75,628,148
2021-06-16 07:58:26,24.06,63.56,75,627,139
2021-06-16 07:58:36,24.06,63.69,75,627,136
2021-06-16 07:58:46,24.03,63.75,75,629,131
2021-06-16 07:58:56,23.97,63.88,75,628,148
2021-06-16 07:59:06,24,63.94,75,627,135
2021-06-16 07:59:16,24,64,75,627,120
2021-06-16 07:59:26,24.09,64,75,627,224
2021-06-16 07:59:36,24.16,63.88,75,627,205
2021-06-16 07:59:46,24.12,63.81,75,628,144
2021-06-16 07:59:56,24.03,63.88,75,629,142
2021-06-16 08:00:06,24.03,63.88,75,627,136
2021-06-16 08:00:16,24.06,63.88,75,627,139
2021-06-16 08:00:26,24.12,63.88,75,627,141
2021-06-16 08:00:36,24.12,63.81,75,627,132
2021-06-16 08:00:46,23.88,63.94,75,629,167
2021-06-16 08:00:56,23.78,64.12,75,627,118
2021-06-16 08:01:06,23.81,64.25,75,627,150
2021-06-16 08:01:16,23.84,64.44,75,627,145
2021-06-16 08:01:26,23.75,64.44,75,628,153
2021-06-16 08:01:36,23.81,64.38,75,627,166
2021-06-16 08:01:46,23.84,64.5,75,627,148
2021-06-16 08:01:56,23.94,64.5,75,627,197
2021-06-16 08:02:06,24.03,64.31,75,627,154
2021-06-16 08:02:16,24.09,64.06,75,629,186
2021-06-16 08:02:26,24.16,63.94,75,628,154
2021-06-16 08:02:36,24.22,63.69,75,627,149
2021-06-16 08:02:46,24.28,63.5,75,627,155
2021-06-16 08:02:56,24.31,63.38,75,627,127
2021-06-16 08:03:06,24.47,63.25,75,627,134
2021-06-16 08:03:16,24.44,63.12,75,627,138
2021-06-16 08:03:26,24.25,63.25,75,629,145
2021-06-16 08:03:36,24.16,63.38,75,627,161
2021-06-16 08:03:46,24.06,63.56,75,627,149
2021-06-16 08:03:56,23.97,63.75,75,627,172
2021-06-16 08:04:06,23.91,64,75,627,138
2021-06-16 08:04:16,23.91,64.19,75,627,161
2021-06-16 08:04:26,23.91,64.25,75,629,120
2021-06-16 08:04:36,23.97,64.25,75,629,160
2021-06-16 08:04:46,24.09,64.06,75,627,160
2021-06-16 08:04:56,24.16,64,75,627,154
2021-06-16 08:05:06,24.19,63.88,75,626,157
2021-06-16 08:05:16,24.19,63.81,75,627,135
2021-06-16 08:05:26,24.19,63.81,75,627,148
2021-06-16 08:05:36,24.25,63.75,75,627,138
2021-06-16 08:05:46,24.25,63.62,75,628,142
2021-06-16 08:05:56,24.31,63.5,75,627,170
2021-06-16 08:06:06,24.19,63.56,75,627,163
2021-06-16 08:06:16,24.06,63.69,75,627,160
2021-06-16 08:06:26,23.94,64,75,629,167
2021-06-16 08:06:36,23.72,64.25,75,629,147
2021-06-16 08:06:46,23.62,64.5,75,629,163
2021-06-16 08:06:56,23.66,64.75,75,627,142
2021-06-16 08:07:06,23.78,64.81,75,626,177
2021-06-16 08:07:16,23.81,64.75,75,628,155
2021-06-16 08:07:26,23.84,64.62,75,627,158
2021-06-16 08:07:36,23.94,64.56,75,628,182
2021-06-16 08:07:46,24.03,64.38,75,627,127
2021-06-16 08:07:56,24.12,64.12,75,627,151
2021-06-16 08:08:06,24.16,63.94,75,629,155
2021-06-16 08:08:16,24.16,63.81,75,627,138
2021-06-16 08:08:26,24.22,63.75,75,627,170
2021-06-16 08:08:36,24.25,63.69,75,627,144
2021-06-16 08:08:46,24.28,63.62,75,628,149
2021-06-16 08:08:56,24.28,63.44,75,629,122
2021-06-16 08:09:06,24.31,63.38,75,627,165
2021-06-16 08:09:16,24.25,63.44,75,630,157
2021-06-16 08:09:26,24.22,63.5,75,628,150
2021-06-16 08:09:36,24.19,63.44,75,627,153
2021-06-16 08:09:46,24.25,63.44,75,627,116
2021-06-16 08:09:56,24.28,63.5,75,629,153
2021-06-16 08:10:06,24.28,63.44,75,629,160
2021-06-16 08:10:16,24.31,63.44,75,628,164
2021-06-16 08:10:26,24.31,63.38,75,628,152
2021-06-16 08:10:36,24.41,63.25,75,629,154
2021-06-16 08:10:46,24.47,63.12,75,627,191
2021-06-16 08:10:56,24.5,63,75,628,149
2021-06-16 08:11:06,24.5,62.88,75,628,131
2021-06-16 08:11:16,24.47,62.88,75,628,165
2021-06-16 08:11:26,24.47,62.94,75,628,153
2021-06-16 08:11:36,24.5,62.88,75,629,170
2021-06-16 08:11:46,24.5,62.88,75,629,132
2021-06-16 08:11:56,24.56,62.75,75,628,173
2021-06-16 08:12:06,24.56,62.75,75,628,161
2021-06-16 08:12:16,24.59,62.56,75,628,145
2021-06-16 08:12:26,24.62,62.56,75,628,137
2021-06-16 08:12:36,24.66,62.5,75,627,169
2021-06-16 08:12:46,24.66,62.38,75,628,140
2021-06-16 08:12:56,24.69,62.38,75,628,149
2021-06-16 08:13:06,24.69,62.31,75,630,144
2021-06-16 08:13:16,24.69,62.31,75,628,181
2021-06-16 08:13:26,24.69,62.19,75,628,142
2021-06-16 08:13:36,24.69,62.12,75,628,153
2021-06-16 08:13:46,24.75,62.12,75,628,139
2021-06-16 08:13:56,24.75,62.12,75,628,170
2021-06-16 08:14:06,24.78,62.06,75,628,139
2021-06-16 08:14:16,24.81,62.06,75,628,146
2021-06-16 08:14:26,24.81,61.94,75,628,212
2021-06-16 08:14:36,24.78,61.94,75,630,152
2021-06-16 08:14:46,24.69,62,75,628,167
2021-06-16 08:14:56,24.59,62.19,75,629,145
2021-06-16 08:15:06,24.56,62.31,75,630,154
2021-06-16 08:15:16,24.59,62.38,75,627,164
2021-06-16 08:15:26,24.59,62.38,75,629,156
2021-06-16 08:15:36,24.62,62.38,75,630,177
2021-06-16 08:15:46,24.69,62.44,75,629,144
2021-06-16 08:15:56,24.66,62.38,75,627,166
2021-06-16 08:16:06,24.72,62.31,75,628,139
2021-06-16 08:16:16,24.69,62.31,75,628,141
2021-06-16 08:16:26,24.69,62.31,75,628,159
2021-06-16 08:16:36,24.66,62.31,75,627,127
2021-06-16 08:16:46,24.5,62.44,75,628,160
2021-06-16 08:16:56,24.41,62.5,75,628,185
2021-06-16 08:17:06,24.38,62.69,75,629,153
2021-06-16 08:17:16,24.38,62.94,75,628,138
2021-06-16 08:17:26,24.47,62.88,75,628,121
2021-06-16 08:17:36,24.44,62.81,75,630,150
2021-06-16 08:17:46,24.41,62.81,75,629,126
2021-06-16 08:17:56,24.5,62.81,75,629,168
2021-06-16 08:18:06,24.44,62.81,75,627,145
2021-06-16 08:18:16,24.41,62.81,75,629,148
2021-06-16 08:18:26,24.38,62.88,75,628,162
2021-06-16 08:18:36,24.31,62.88,75,628,124
2021-06-16 08:18:46,24.31,63.06,75,628,174
2021-06-16 08:18:56,24.25,63.12,75,630,127
2021-06-16 08:19:06,24.06,63.31,75,628,133
2021-06-16 08:19:16,23.94,63.56,75,628,140
2021-06-16 08:19:26,23.88,63.81,75,628,130
2021-06-16 08:19:36,23.94,63.94,75,629,183
2021-06-16 08:19:46,23.81,64.06,75,627,148
2021-06-16 08:19:56,23.69,64.19,75,627,132
2021-06-16 08:20:06,23.66,64.38,75,628,176
2021-06-16 08:20:16,23.62,64.5,75,629,158
2021-06-16 08:20:26,23.59,64.62,75,629,145
2021-06-16 08:20:36,23.62,64.69,75,628,135
2021-06-16 08:20:46,23.72,64.75,75,627,169
2021-06-16 08:20:56,23.78,64.62,75,630,136
2021-06-16 08:21:06,23.72,64.56,75,628,154
2021-06-16 08:21:16,23.75,64.5,75,627,170
2021-06-16 08:21:26,23.88,64.5,75,627,149
2021-06-16 08:21:36,23.94,64.31,75,627,137
2021-06-16 08:21:46,24,64.19,75,627,142
2021-06-16 08:21:56,24.09,64,75,628,136
2021-06-16 08:22:06,24.12,63.88,75,630,141
2021-06-16 08:22:16,24.12,63.75,75,628,174
2021-06-16 08:22:26,24.22,63.62,75,630,141
2021-06-16 08:22:36,24.22,63.56,75,630,143
2021-06-16 08:22:46,24.25,63.44,75,628,163
2021-06-16 08:22:56,24.25,63.31,75,630,117
2021-06-16 08:23:06,24.31,63.31,75,627,156
2021-06-16 08:23:16,24.34,63.12,75,628,158
2021-06-16 08:23:26,24.44,63.12,75,627,128
2021-06-16 08:23:36,24.47,62.94,75,630,125
2021-06-16 08:23:46,24.53,62.75,75,627,154
2021-06-16 08:23:56,24.62,62.62,75,630,127
2021-06-16 08:24:06,24.62,62.56,75,629,143
2021-06-16 08:24:16,24.66,62.44,75,628,154
2021-06-16 08:24:26,24.62,62.38,75,627,136
2021-06-16 08:24:36,24.69,62.25,75,628,156
2021-06-16 08:24:46,24.72,62.19,75,628,148
2021-06-16 08:24:56,24.78,62,75,628,124
2021-06-16 08:25:06,24.84,61.94,75,627,150
2021-06-16 08:25:16,24.81,61.81,75,629,142
2021-06-16 08:25:26,24.81,61.88,75,629,142
2021-06-16 08:25:36,24.78,61.88,75,627,149
2021-06-16 08:25:46,24.84,61.94,75,628,157
2021-06-16 08:25:56,24.81,61.88,75,628,142
2021-06-16 08:26:06,24.78,61.94,75,627,176
2021-06-16 08:26:16,24.78,62,75,627,151
2021-06-16 08:26:26,24.81,62,75,628,139
2021-06-16 08:26:36,24.84,61.94,75,628,162
2021-06-16 08:26:46,24.75,61.88,75,628,141
2021-06-16 08:26:56,24.78,61.94,75,628,134
2021-06-16 08:27:06,24.81,61.88,75,627,192
2021-06-16 08:27:16,24.66,61.94,75,628,179
2021-06-16 08:27:26,24.56,62.12,75,630,166
2021-06-16 08:27:36,24.62,62.25,75,628,115
2021-06-16 08:27:46,24.66,62.25,75,628,168
2021-06-16 08:27:56,24.59,62.25,75,629,184
2021-06-16 08:28:06,24.47,62.44,75,628,136
2021-06-16 08:28:16,24.41,62.56,75,627,150
2021-06-16 08:28:26,24.47,62.62,75,627,126
2021-06-16 08:28:36,24.47,62.69,75,630,154
2021-06-16 08:28:46,24.5,62.62,75,630,141
2021-06-16 08:28:56,24.5,62.62,75,628,138
2021-06-16 08:29:06,24.53,62.5,75,628,168
2021-06-16 08:29:16,24.56,62.44,75,628,162
2021-06-16 08:29:26,24.69,62.31,75,628,147
2021-06-16 08:29:36,24.72,62.19,75,628,158
2021-06-16 08:29:46,24.75,62.06,75,628,132
2021-06-16 08:29:56,24.78,61.94,75,630,125
2021-06-16 08:30:06,24.78,61.94,75,629,154
2021-06-16 08:30:16,24.72,61.88,75,629,165
2021-06-16 08:30:26,24.62,62,75,629,137
2021-06-16 08:30:36,24.59,62.19,75,627,158
2021-06-16 08:30:46,24.53,62.25,75,629,212
2021-06-16 08:30:56,24.53,62.38,75,630,101
2021-06-16 08:31:06,24.59,62.38,75,627,145
2021-06-16 08:31:16,24.66,62.38,75,627,142
2021-06-16 08:31:26,24.69,62.38,75,627,146
2021-06-16 08:31:36,24.75,62.38,75,629,172
2021-06-16 08:31:46,24.75,62.25,75,628,142
2021-06-16 08:31:56,24.81,62.19,75,630,141
2021-06-16 08:32:06,24.81,62.12,75,628,162
2021-06-16 08:32:16,24.81,62.06,75,628,156
2021-06-16 08:32:26,24.81,62.06,75,628,162
2021-06-16 08:32:36,24.84,62.06,75,629,152
2021-06-16 08:32:46,24.91,62,75,628,124
2021-06-16 08:32:56,24.88,62,75,629,168
2021-06-16 08:33:06,24.91,61.88,75,630,138
2021-06-16 08:33:16,24.94,61.88,75,629,149
2021-06-16 08:33:26,24.97,61.88,75,630,137
2021-06-16 08:33:36,25.03,61.75,75,628,133
2021-06-16 08:33:46,25.03,61.62,75,629,40
2021-06-16 08:33:56,25.09,61.44,75,628,182
2021-06-16 08:34:06,25.09,61.44,75,628,135
2021-06-16 08:34:16,25.12,61.31,75,629,144
2021-06-16 08:34:26,25.09,61.25,75,628,184
2021-06-16 08:34:36,25.09,61.31,75,630,143
2021-06-16 08:34:46,25.06,61.38,75,628,165
2021-06-16 08:34:56,25.09,61.38,75,628,170
2021-06-16 08:35:06,25.09,61.31,75,629,152
2021-06-16 08:35:16,25.09,61.31,75,628,148
2021-06-16 08:35:26,25.12,61.31,75,628,139
2021-06-16 08:35:36,25.09,61.38,75,628,155
2021-06-16 08:35:46,25.19,61.38,75,629,127
2021-06-16 08:35:56,25.25,61.38,75,629,136
2021-06-16 08:36:06,25.31,61.19,75,628,162
2021-06-16 08:36:16,25.34,61.12,75,628,146
2021-06-16 08:36:26,25.34,60.94,75,629,138
2021-06-16 08:36:36,25.38,61,75,628,147
2021-06-16 08:36:46,25.31,60.88,75,629,146
2021-06-16 08:36:56,25.34,60.88,75,628,161
2021-06-16 08:37:06,25.34,60.94,75,628,169
2021-06-16 08:37:16,25.28,60.88,75,629,133
2021-06-16 08:37:26,25.34,60.88,75,629,135
2021-06-16 08:37:36,25.38,60.88,75,628,143
2021-06-16 08:37:46,25.31,60.81,75,629,145
2021-06-16 08:37:56,25.31,60.81,75,629,161
2021-06-16 08:38:06,25.28,61,75,629,154
2021-06-16 08:38:16,25.19,61.12,75,631,183
2021-06-16 08:38:26,25.19,61.19,75,629,150
2021-06-16 08:38:36,25.19,61.25,75,629,152
2021-06-16 08:38:46,25.25,61.25,75,629,138
2021-06-16 08:38:56,25.22,61.06,75,629,155
2021-06-16 08:39:06,25.25,61,75,631,151
2021-06-16 08:39:16,25.22,61.06,75,631,155
2021-06-16 08:39:26,25.28,61,75,629,148
2021-06-16 08:39:36,25.31,61,75,629,126
2021-06-16 08:39:46,25.28,60.94,75,630,163
2021-06-16 08:39:56,25.31,61,75,629,158
2021-06-16 08:40:06,25.25,61.06,75,631,127
2021-06-16 08:40:16,25.22,61.12,75,631,172
2021-06-16 08:40:26,25.22,61.19,75,629,144
2021-06-16 08:40:36,25.31,61.19,75,629,154
2021-06-16 08:40:46,25.28,61.06,75,629,129
2021-06-16 08:40:56,25.31,61.06,75,629,144
2021-06-16 08:41:06,25.31,60.94,75,631,173
2021-06-16 08:41:16,25.34,60.88,75,629,148
2021-06-16 08:41:26,25.34,60.88,75,629,134
2021-06-16 08:41:36,25.38,60.88,75,629,137
2021-06-16 08:41:46,25.38,60.81,75,631,147
2021-06-16 08:41:56,25.38,60.81,75,628,137
2021-06-16 08:42:06,25.41,60.81,75,629,172
2021-06-16 08:42:16,25.31,60.81,75,631,130
2021-06-16 08:42:26,25.38,60.81,75,630,146
2021-06-16 08:42:36,25.34,60.81,75,629,135
2021-06-16 08:42:46,25.34,60.81,75,629,170
2021-06-16 08:42:56,25.31,60.81,75,629,157
2021-06-16 08:43:06,25.31,60.81,75,631,127
2021-06-16 08:43:16,25.34,60.81,75,630,146
2021-06-16 08:43:26,25.31,60.81,75,631,142
2021-06-16 08:43:36,25.34,60.94,75,628,148
2021-06-16 08:43:46,25.31,61,75,629,139
2021-06-16 08:43:56,25.34,60.88,75,629,150
2021-06-16 08:44:06,25.34,60.88,75,630,142
2021-06-16 08:44:16,25.34,60.88,75,629,153
2021-06-16 08:44:26,25.38,60.81,75,630,154
2021-06-16 08:44:36,25.34,60.81,75,628,168
2021-06-16 08:44:46,25.31,60.88,75,629,134
2021-06-16 08:44:56,25.38,60.88,75,629,138
2021-06-16 08:45:06,25.38,60.88,75,631,154
2021-06-16 08:45:16,25.31,60.88,75,629,130
2021-06-16 08:45:26,25.34,60.81,75,630,157
2021-06-16 08:45:36,25.38,60.81,75,630,147
2021-06-16 08:45:46,25.34,60.75,75,629,155
2021-06-16 08:45:56,25.31,60.81,75,629,160
2021-06-16 08:46:06,25.28,60.88,75,630,151
2021-06-16 08:46:16,25.31,60.88,75,629,158
2021-06-16 08:46:26,25.28,60.94,75,629,140
2021-06-16 08:46:36,25.28,60.94,75,629,137
2021-06-16 08:46:46,25.31,60.94,75,629,175
2021-06-16 08:46:56,25.34,61,75,629,151
2021-06-16 08:47:06,25.38,61.12,75,629,151
2021-06-16 08:47:16,25.38,61.06,75,629,151
2021-06-16 08:47:26,25.38,61.06,75,629,146
2021-06-16 08:47:36,25.41,61,75,631,162
2021-06-16 08:47:46,25.41,61,75,629,168
2021-06-16 08:47:56,25.47,60.88,75,629,170
2021-06-16 08:48:06,25.41,60.81,75,629,155
2021-06-16 08:48:16,25.41,60.75,75,630,174
2021-06-16 08:48:26,25.38,60.81,75,629,140
2021-06-16 08:48:36,25.41,61,75,631,173
2021-06-16 08:48:46,25.47,61,75,629,138
2021-06-16 08:48:56,25.41,61,75,631,156
2021-06-16 08:49:06,25.41,61.06,75,629,167
2021-06-16 08:49:16,25.53,61,75,631,134
2021-06-16 08:49:26,25.47,61.12,75,629,151
2021-06-16 08:49:36,25.44,61.19,75,629,162
2021-06-16 08:49:46,25.41,61.25,75,629,148
2021-06-16 08:49:56,25.41,61.25,75,629,138
2021-06-16 08:50:06,25.44,61.19,75,629,158
2021-06-16 08:50:16,25.47,61.19,75,630,147
2021-06-16 08:50:26,25.53,61.12,75,631,139
2021-06-16 08:50:36,25.53,61,75,629,212
2021-06-16 08:50:46,25.59,60.94,75,629,154
2021-06-16 08:50:56,25.56,60.88,75,631,156
2021-06-16 08:51:06,25.59,60.75,75,629,151
2021-06-16 08:51:16,25.53,60.69,75,631,132
2021-06-16 08:51:26,25.59,60.75,75,631,139
2021-06-16 08:51:36,25.62,60.75,75,629,134
2021-06-16 08:51:46,25.59,60.62,75,629,142
2021-06-16 08:51:56,25.62,60.81,75,630,137
2021-06-16 08:52:06,25.56,60.75,75,629,142
2021-06-16 08:52:16,25.56,60.56,75,631,170
2021-06-16 08:52:26,25.56,60.56,75,630,162
2021-06-16 08:52:36,25.56,60.56,75,630,143
2021-06-16 08:52:46,25.53,60.62,75,631,161
2021-06-16 08:52:56,25.53,60.62,75,630,154
2021-06-16 08:53:06,25.5,60.62,75,629,145
2021-06-16 08:53:16,25.53,60.62,75,631,136
2021-06-16 08:53:26,25.53,60.69,75,630,168
2021-06-16 08:53:36,25.56,60.69,75,631,136
2021-06-16 08:53:46,25.53,60.62,75,630,157
2021-06-16 08:53:56,25.56,60.88,75,629,131
2021-06-16 08:54:06,25.62,60.81,75,630,128
2021-06-16 08:54:16,25.66,60.62,75,630,160
2021-06-16 08:54:26,25.62,60.5,75,630,150
2021-06-16 08:54:36,25.66,60.5,75,631,234
2021-06-16 08:54:46,29.25,59.38,75,643,132
2021-06-16 08:54:56,36.69,51.06,75,647,255
2021-06-16 08:55:06,39.41,41.88,75,655,250
2021-06-16 08:55:16,42.25,35.62,75,660,208
2021-06-16 08:55:26,41.16,32.44,75,655,151
2021-06-16 08:55:36,39.78,32.31,75,650,151
2021-06-16 08:55:46,38.12,33.25,75,647,170
2021-06-16 08:55:56,37.06,35,75,644,221
2021-06-16 08:56:06,37,35.94,75,645,162
2021-06-16 08:56:16,35.94,36.94,75,643,180
2021-06-16 08:56:26,38.28,36.88,75,647,198
2021-06-16 08:56:36,38.84,35.25,75,646,193
2021-06-16 08:56:46,40,33.81,75,651,156
2021-06-16 08:56:56,38.62,33.5,75,646,234
2021-06-16 08:57:06,37,34.75,75,646,229
2021-06-16 08:57:16,36.59,36.19,75,642,198
